IDJwb,IDPSJ,Cosim-Unigram,Cosim-Bigram,TypeTokenRatio,WordCountRatio,labela,label
67,1,0.08898528448317375,0.026358995701916077,0.7027027027027027,0.39146067559411846,C,3
68,1,0.39206146301429645,0.04150827400732443,0.6153846153846154,0.0015459211192709779,A,5
69,1,0.3537595066031245,0.04442240551859142,0.6363636363636364,0.853798059619033,A,5
70,1,0.07731435485607768,0.0,0.9545454545454546,0.853798059619033,E,1
71,1,0.5161094795991141,0.12086410200182107,0.625,0.978616691868259,B,4
72,1,0.027962640552241347,0.0,0.8,0.789768309345584,C,3
73,1,0.5326153366870827,0.128876984755288,0.4,0.0011524571036506093,A,5
74,1,0.5530243212653747,0.10531787491835143,0.75,0.9621410670380313,B,4
75,1,0.06602611126280739,0.0,0.9375,0.9338294811184863,C,3
76,1,0.0,0.0,0.8181818181818182,0.9671484458525851,C,3
77,1,0.13893705391481945,0.0,0.6756756756756757,0.39146067559411846,C,3
78,1,0.027484616273259346,0.0,0.8333333333333334,0.9621410670380313,C,3
79,1,0.36112982010416295,0.018595727688044964,0.625,0.978616691868259,B,4
80,1,0.01055560298777467,0.0,0.9375,0.9338294811184863,C,3
81,1,0.0,0.0,0.8888888888888888,0.9131677241707211,C,3
82,1,0.21199079214351646,0.03349456161284935,1.0,0.9715131372000663,A,5
83,1,0.3234852880651934,0.04396305341423783,0.5087719298245614,0.032851554147414946,A,5
84,1,0.2473045701273116,0.049306207117023,0.6190476190476191,0.23568738717825286,A,5
85,1,0.3948630300978269,0.038431584872783385,0.6923076923076923,0.7643126128217472,B,4
86,1,0.012659797479531104,0.0,0.8888888888888888,0.9241418199787566,C,3
87,1,0.5599496640059081,0.09315450744240772,0.4339622641509434,0.05764287613074321,A,5
88,1,0.0,0.0,1.0,0.9922550654732578,E,1
89,1,0.30519205914595954,0.03171347888380062,0.5256410256410257,0.0015459211192709779,A,5
90,1,0.2977175851571128,0.03762762268397345,0.5769230769230769,0.7643126128217472,A,5
91,1,0.0,0.0,1.0,0.9922550654732578,E,1
92,1,0.3092813880200271,0.0,0.6666666666666666,0.9896342007719289,E,1
93,1,0.015399315457832971,0.0,0.8571428571428571,0.9814868665335518,E,1
94,1,0.0,0.0,1.0,0.9753127335180232,E,1
95,1,0.026677681873422884,0.0,0.9,0.9715131372000663,E,1
96,1,0.026314793219387712,0.0,0.9166666666666666,0.8131467784341401,D,2
97,1,0.11462205052095437,0.0,0.9,0.8868361556633125,D,2
98,1,0.157250792889297,0.01817083630587462,0.9,0.9715131372000663,D,2
99,1,0.16610896820729593,0.0,0.9166666666666666,0.9621410670380313,D,2
100,1,0.17173852585117083,0.0,0.9090909090909091,0.853798059619033,D,2
101,1,0.1411290482460399,0.013979832878949982,1.0,0.9338294811184863,D,2
334,8,1.0000000000000002,1.0000000000000002,0.6956521739130435,0.23568738717825286,A,5
335,8,0.846568092829577,0.3145899280185734,0.6428571428571429,0.7073095709253993,B,4
336,8,0.7120288481994859,0.4561645266061171,0.6144578313253012,0.0007416565558696058,A,5
337,8,0.8723334833366625,0.5051900476024758,0.7307692307692307,0.0661705188815137,A,5
338,8,0.9055480902083753,0.742240481511127,0.7037037037037037,0.050155196868807775,A,5
339,8,0.47019346070325235,0.17733145109291,0.5818181818181818,0.04359515445791353,A,5
340,8,0.4776678462146292,0.2083942042227459,0.5833333333333334,0.11316384433668733,A,5
341,8,0.5146888740553903,0.10959402874327628,0.6590909090909091,0.1868532215658598,A,5
342,8,0.8676331306129833,0.5468076023733981,0.72,0.08683227582927887,A,5
343,8,0.8303391007208137,0.5255991719406483,0.7843137254901961,0.07585818002124355,B,4
344,8,0.9603949107020344,0.7755413374356579,0.6363636363636364,0.1868532215658598,A,5
345,8,0.560853641827323,0.16390925790147623,0.6222222222222222,0.1655296252112682,B,4
346,8,0.8481403040201881,0.4383700178078221,0.6545454545454545,0.04359515445791353,A,5
347,8,0.9125853636748122,0.6700725478839629,0.7027027027027027,0.39146067559411846,A,5
348,8,0.31663687493497217,0.10578263757477414,0.6153846153846154,0.7643126128217472,D,2
349,8,0.0,0.0,1.0,0.9896342007719289,E,1
350,8,0.48047381155676977,0.08817430114511793,0.7878787878787878,0.5366985918197641,D,2
351,8,0.6964289926242838,0.16500600724823328,0.5263157894736842,0.032851554147414946,A,5
352,8,0.7658733340012426,0.3305040525045868,0.673469387755102,0.09922349417122042,A,5
353,8,0.8861938391392447,0.6335630224474293,0.65625,0.5730039009253378,B,4
354,8,0.9726716610403785,0.8541452275471233,0.7333333333333333,0.1655296252112682,A,5
355,8,0.8996536613868134,0.5306999713843137,0.6666666666666666,0.07585818002124355,A,5
356,8,0.842660913781886,0.6132391424808377,0.7,0.08683227582927887,C,3
357,8,0.7557608775701073,0.5163416489863494,0.5970149253731343,0.007744934526742161,A,5
358,8,0.8524442960637854,0.48355971618034926,0.6379310344827587,0.02848686279993364,A,5
359,8,0.03244783581157748,0.0,0.5813953488372093,0.0004772184736440325,E,1
360,8,0.8479930123173129,0.45123818633226326,0.6153846153846154,0.0661705188815137,A,5
361,8,0.33666002205391066,0.061431747967962504,0.5757575757575758,0.008960908590524466,A,5
362,8,0.9222249686927736,0.6178334667992058,0.7619047619047619,0.23568738717825286,A,5
363,8,0.6596489583842657,0.26959806817636095,0.6166666666666667,0.02138330813174111,A,5
364,8,0.02130064609992202,0.0,0.8181818181818182,0.853798059619033,E,1
365,8,0.7628262803044786,0.3072382865562852,0.6964285714285714,0.037858932961968746,A,5
366,8,0.004676141933748699,0.0,0.8823529411764706,0.9241418199787566,E,1
367,8,0.7885847855459481,0.3308045442307438,0.6363636363636364,0.1868532215658598,A,5
368,8,0.8620278000571541,0.5943093095974701,0.6938775510204082,0.09922349417122042,A,5
369,8,0.8616043519400856,0.5781531483690295,0.6666666666666666,0.11316384433668733,A,5
370,8,0.9795654631463271,0.824914765452079,0.7317073170731707,0.26319816173996957,A,5
371,8,0.721006553262355,0.20665640721161824,0.4827586206896552,0.050155196868807775,A,5
372,8,0.8015748303807092,0.29017388190727766,0.6511627906976745,0.2926904290746007,A,5
373,8,0.6260162175829952,0.2993460559704662,0.5569620253164557,0.0013347880837018763,A,5
374,8,0.47977206180679677,0.2080690276000292,0.574468085106383,0.12878272640327323,A,5
375,8,0.1639094077970884,0.04487078486592164,0.9375,0.9338294811184863,D,2
376,8,0.5312784016623511,0.0,0.6842105263157895,0.9007765058287797,D,2
377,8,0.5967098381901131,0.1324503787259424,0.5157894736842106,0.0001270772586515726,A,5
378,8,0.4139885821680099,0.12101099602898494,0.58,0.08683227582927887,A,5
379,8,0.9334179027707906,0.7832589206565568,0.6727272727272727,0.04359515445791353,A,5
380,8,0.6029946069732108,0.2959286654789008,0.6111111111111112,0.050155196868807775,A,5
381,8,0.7843862577060947,0.42177296864032177,0.7692307692307693,0.9564048455420865,C,3
382,8,0.1595678141076548,0.0,1.0,0.9880117158748744,E,1
383,8,0.9407930791210518,0.660170236199551,0.6976744186046512,0.23568738717825286,A,5
384,8,0.89563883789523,0.7200145992934723,0.6666666666666666,0.11316384433668733,A,5
385,8,0.5438521537248354,0.034006199880843226,0.75,0.978616691868259,D,2
386,8,0.25510089320736534,0.024369660819484544,0.6888888888888889,0.1655296252112682,A,5
387,8,0.039475011754023154,0.0,1.0,0.9131677241707211,E,1
388,8,0.39828504368869144,0.15688605079799023,0.6078431372549019,0.07585818002124355,A,5
389,8,0.048789522400950636,0.0,0.7391304347826086,0.14620194038096707,E,1
390,8,0.47105999604178383,0.013757130235031365,0.7692307692307693,0.7643126128217472,D,2
391,8,0.7880492170108871,0.5032933392286967,0.6923076923076923,0.3240340465921803,C,3
392,8,0.7361960907354724,0.34174612358466677,0.7567567567567568,0.39146067559411846,B,4
393,8,0.5685798983755981,0.29774217347867615,0.7037037037037037,0.050155196868807775,B,4
394,8,0.5951841988121456,0.17888089240544297,0.5384615384615384,0.0661705188815137,A,5
395,8,0.49851568300749166,0.09920947901558747,0.6410256410256411,0.3240340465921803,A,5
396,8,0.4754861334143624,0.1068065843623704,0.7407407407407407,0.8344703747887319,B,4
397,8,0.43721231467873345,0.19733863105666696,0.6571428571428571,0.46330140818023613,A,5
398,8,0.6173771010634279,0.16195969730895282,0.7142857142857143,0.9814868665335518,D,2
399,8,0.37218763718318015,0.0893622164725338,0.5714285714285714,0.09922349417122042,B,4
400,8,0.4069216199394002,0.017702235075652238,0.6428571428571429,0.9498448031311921,C,3
401,8,0.0,0.0,1.0,0.9880117158748744,E,1
402,8,0.7832774845792647,0.5241953585789993,0.64,0.08683227582927887,A,5
403,8,0.817079909625062,0.4221328767814927,0.7037037037037037,0.050155196868807775,A,5
404,8,0.8431678802940704,0.43150253736368405,0.7090909090909091,0.04359515445791353,A,5
405,8,0.0650574251601878,0.0,1.0,0.9131677241707211,D,2
406,8,0.9147212939286975,0.5492243776748512,0.6666666666666666,0.4269960990746621,A,5
407,8,0.044492151913067594,0.0,0.5217391304347826,0.8344703747887319,D,2
408,8,0.8066869877543101,0.30549784652507816,0.5625,0.5730039009253378,B,4
409,8,0.6537481033145003,0.34160763306657965,0.8333333333333334,0.9839780992822406,E,1
410,8,0.3780555812512238,0.11796269227366506,0.5,0.011988284125125658,A,5
411,8,0.2856545521346723,0.0,0.8333333333333334,0.9621410670380313,E,1
412,8,0.4159814967041542,0.03576146928115601,0.6923076923076923,0.7643126128217472,D,2
413,8,0.761023989928214,0.26395711683277173,0.5909090909090909,0.1868532215658598,A,5
414,8,0.5264038449487296,0.06098866358699501,0.7692307692307693,0.9564048455420865,E,1
415,8,0.04269624874203848,0.0,1.0,0.9880117158748744,E,1
416,8,0.6193167097745229,0.2746942158259941,0.5802469135802469,0.0009950075739695342,A,5
417,8,0.6642123134134736,0.36424309958642215,0.6103896103896104,0.0017903907136904427,A,5
418,8,0.7334717966074102,0.2655195305629215,0.7407407407407407,0.7368018382600305,A,5
419,8,0.39963003815630255,0.05773812928344279,0.6304347826086957,0.14620194038096707,A,5
420,8,0.49660033896754213,0.13576265093979148,0.6111111111111112,0.050155196868807775,A,5
421,8,0.6989403070126956,0.2723816996312389,0.627906976744186,0.21023169065441602,A,5
422,8,0.561210608798809,0.1394522826357711,0.5166666666666667,0.02138330813174111,A,5
423,8,0.0984303617590759,0.035720841220378115,0.6470588235294118,0.0066928509242848554,E,1
424,8,0.0,0.0,1.0,0.9880117158748744,E,1
425,8,0.30724808868295167,0.1260641608506262,0.76,0.789768309345584,A,5
426,8,0.4909985512863294,0.18564286187040924,0.5777777777777777,0.1655296252112682,A,5
427,8,0.6924044513520397,0.295501923207527,0.5671641791044776,0.007744934526742161,B,4
428,8,0.7439920572359984,0.3247562266438326,0.6346153846153846,0.0661705188815137,A,5
429,8,0.4096633176037945,0.2059195953961274,0.696969696969697,0.5366985918197641,A,5
430,8,0.37508659854957677,0.14305737429934728,0.6122448979591837,0.09922349417122042,A,5
431,8,0.6635840346422985,0.11550926060372906,0.7272727272727273,0.9671484458525851,D,2
432,8,0.6953462436467076,0.25060129997699204,0.673469387755102,0.09922349417122042,A,5
433,8,0.04162223434695414,0.0,0.7777777777777778,0.9753127335180232,E,1
434,8,0.012006192390913216,0.0,1.0,0.9839780992822406,E,1
435,8,0.22407202832982112,0.015916538920663418,0.6206896551724138,0.6759659534078198,A,5
436,8,0.07910958055828626,0.0,0.8947368421052632,0.9007765058287797,E,1
437,8,0.46383519489391,0.19005453546342965,0.5918367346938775,0.09922349417122042,A,5
438,8,0.45733732799456833,0.13830805473936078,0.639344262295082,0.02848686279993364,A,5
439,8,0.5511552246877425,0.0,0.625,0.978616691868259,E,1
440,8,0.7065298451904062,0.22171912931394103,0.8055555555555556,0.4269960990746621,C,3
441,8,0.752085272925153,0.33930302480237956,0.7272727272727273,0.5366985918197641,C,3
442,8,0.7558464263831184,0.1680468420934077,0.8,0.46330140818023613,C,3
443,8,0.6036582906313145,0.13993264198683758,0.7647058823529411,0.5,C,3
444,8,0.6750651877097896,0.19914231710145483,0.8,0.46330140818023613,C,3
445,8,0.6976155522682125,0.1991305902898076,0.8529411764705882,0.5,C,3
446,9,0.2597545347095143,0.03387211229468953,0.5892857142857143,0.037858932961968746,B,4
447,9,0.4900879843846762,0.11389237235483413,0.5569620253164557,0.0032195333738856235,A,5
448,9,0.2908906114865461,0.07709509642594665,0.631578947368421,0.0020734400713629817,B,4
449,9,0.3460444860355238,0.06836370220896879,0.5,0.0020734400713629817,B,4
450,9,0.3970300335709854,0.10636166564591323,0.532608695652174,0.00019753212742516416,A,5
451,9,1.0000000000000002,1.0,0.6268656716417911,0.007744934526742161,A,5
452,9,0.25881629545696705,0.010328256222485784,0.717391304347826,0.14620194038096707,B,4
453,9,0.5094988950440957,0.12095080788596071,0.7,0.2926904290746007,A,5
454,9,0.39642211968664254,0.0945682733136318,0.625,0.5730039009253378,A,5
455,9,0.3255248133357584,0.07837055412343492,0.7307692307692307,0.7643126128217472,C,3
456,9,0.3524099967390469,0.051546381716696114,0.6521739130434783,0.14620194038096707,A,5
457,9,0.29341111805526343,0.054601059660852616,0.5185185185185185,0.07585818002124355,A,5
458,9,0.43304783316043927,0.1073271786996802,0.6727272727272727,0.04359515445791353,A,5
459,9,0.29911275854502634,0.015290401887575735,0.7142857142857143,0.8712172735967268,A,5
460,9,0.13343858786009843,0.011359456203448456,0.8275862068965517,0.6759659534078198,E,1
461,9,0.40316776393856907,0.11732850183019525,0.5476190476190477,0.23568738717825286,A,5
462,9,0.1998460146865839,0.008442116811706505,0.6,0.789768309345584,D,2
463,9,0.33084829523351295,0.05503134330710401,0.5454545454545454,0.5366985918197641,A,5
464,9,0.07592963399166905,0.0,0.78125,0.5730039009253378,E,1
465,9,0.4280699255382133,0.1711696241675781,0.5714285714285714,0.23568738717825286,A,5
466,9,0.350255137432627,0.0419677901256975,0.7272727272727273,0.5366985918197641,A,5
467,9,0.37903033028144834,0.07735838043849233,0.5714285714285714,0.013861168055877376,A,5
468,9,0.13517748338949254,0.02653237668003202,1.0,0.9896342007719289,E,1
469,9,0.2956058382994898,0.09699223021879114,0.7631578947368421,0.35703986213991684,A,5
470,9,0.28495275963684935,0.020018262371864,0.65,0.2926904290746007,A,5
471,9,0.3595409076638189,0.06475787192414376,0.75,0.8131467784341401,A,5
472,9,0.1414934529124402,0.0,0.5833333333333334,0.8131467784341401,A,5
473,9,0.22121737037312614,0.015161459038463788,0.65,0.8868361556633125,A,5
474,9,0.009652230177447998,0.0,1.0,0.9671484458525851,E,1
475,9,0.1703313142659216,0.037618670657769956,0.5813953488372093,0.21023169065441602,D,2
476,9,0.3759009383407045,0.10715884155039972,0.6666666666666666,0.032851554147414946,A,5
477,9,0.07120067797684432,0.0,0.7368421052631579,0.9007765058287797,E,1
478,9,0.07639545223414254,0.0,0.47058823529411764,0.0066928509242848554,E,1
479,9,0.5967051479705028,0.33898908922256027,0.6486486486486487,0.39146067559411846,A,5
480,9,0.2406705549397644,0.029878710278628432,0.6,0.8868361556633125,A,5
481,9,0.3897720302171554,0.1731084373038031,0.6666666666666666,0.8712172735967268,A,5
482,9,0.5536376652060122,0.19665966741022384,0.5909090909090909,0.008960908590524466,A,5
483,9,0.10928179993495639,0.0,0.6521739130434783,0.14620194038096707,E,1
484,9,0.3523746605674867,0.05289219585882754,0.5142857142857142,2.920397654274953e-05,A,5
485,9,0.5088421064030597,0.150678700484299,0.5178571428571429,0.037858932961968746,A,5
486,9,0.5183006937910442,0.25958734205531614,0.6285714285714286,0.46330140818023613,A,5
487,9,0.4634312602109456,0.1409631971373708,0.509090909090909,0.0661705188815137,A,5
488,9,0.4567835312278133,0.18078082151229077,0.6666666666666666,0.8712172735967268,D,2
489,9,0.4148699467540698,0.130971265424309,0.625,0.11316384433668733,D,2
490,9,0.4751615758737408,0.22571885752230147,0.7,0.8868361556633125,A,5
491,9,0.1611654777683583,0.024873356788979173,0.7254901960784313,0.07585818002124355,E,1
492,9,0.1946782799810226,0.05387915790951428,0.8666666666666667,0.6429601378600831,D,2
493,9,0.40166116076002767,0.16219576012967118,0.7333333333333333,0.1655296252112682,A,5
494,9,0.31500338427244856,0.0765209133451971,0.6458333333333334,0.11316384433668733,B,4
495,9,0.16067058338282342,0.0361889568899086,0.6521739130434783,0.8344703747887319,E,1
496,9,0.3398605136251308,0.08548830375538091,0.5636363636363636,0.04359515445791353,A,5
497,9,0.1512690787095058,0.0,0.6521739130434783,0.8344703747887319,B,4
498,9,0.04532093264345082,0.0,0.7857142857142857,0.9498448031311921,E,1
499,9,0.16000345574820068,0.006912975822238235,0.782608695652174,0.8344703747887319,B,4
500,9,0.2528795520893184,0.011520166956612564,0.8235294117647058,0.5,A,5
501,9,0.4637562562333968,0.13767935252485156,0.6231884057971014,0.005782851030796642,A,5
502,9,0.48681490611041955,0.09425002180643144,0.574468085106383,0.12878272640327323,A,5
503,9,0.1337630791067069,0.052742772570398604,0.55,0.8868361556633125,D,2
504,9,0.19897381527216473,0.03285209979277906,0.6511627906976745,0.21023169065441602,A,5
505,9,0.4879570988078115,0.11722768458915403,0.6666666666666666,0.07585818002124355,B,4
506,9,0.04243797733277942,0.0,0.6341463414634146,0.26319816173996957,E,1
507,9,0.24887542317387737,0.025936587089775434,0.640625,0.011988284125125658,E,1
508,9,0.30264235351550095,0.09484982927060501,0.7037037037037037,0.7368018382600305,B,4
509,9,0.41654367703456613,0.1990683668212922,0.775,0.2926904290746007,D,2
510,9,0.4205491551293933,0.12020653271099281,0.6470588235294118,0.07585818002124355,A,5
511,9,0.39658623375948426,0.0872233359669222,0.75,0.2926904290746007,E,1
512,9,0.16614184836112234,0.028403326839471728,0.6551724137931034,0.7643126128217472,D,2
513,9,0.475687255454869,0.10907161470959656,0.6545454545454545,0.04359515445791353,E,1
514,9,0.38893642473299717,0.07758527714432085,0.5,0.0015459211192709779,A,5
515,9,0.09462679914695372,0.0,0.6190476190476191,0.8712172735967268,E,1
516,9,0.07053283464779629,0.026926122967664484,0.75,0.8868361556633125,E,1
517,9,0.0941046442917817,0.011173167725643827,0.6666666666666666,0.7368018382600305,E,1
518,9,0.3483653985069654,0.09525014865605026,0.6785714285714286,0.037858932961968746,A,5
519,9,0.15580561532011158,0.05378125944557609,0.7096774193548387,0.6085393244058817,B,4
520,9,0.14444760730765333,0.012420960856504657,0.6052631578947368,0.35703986213991684,E,1
521,9,0.2440082869119178,0.05510123455463099,0.75,0.1868532215658598,E,1
522,9,0.163500596868631,0.021198530240691738,0.4482758620689655,0.6759659534078198,E,1
523,9,0.1424923481819196,0.03691972769509055,0.7368421052631579,0.9007765058287797,E,1
524,9,0.35436501050313857,0.09497673175009949,0.5362318840579711,0.005782851030796642,E,1
525,9,0.3182629046593472,0.0926888000954484,0.8,0.8868361556633125,A,5
526,9,0.3689348843018232,0.10292223641750477,0.6666666666666666,0.050155196868807775,A,5
527,9,0.3554389635496143,0.08528590014373771,0.8,0.1655296252112682,A,5
528,9,0.3145944938044068,0.08200720341310441,0.65625,0.5730039009253378,A,5
529,9,0.3699053641491338,0.11433188997831735,0.6,0.2926904290746007,E,1
530,9,0.3242004226666224,0.08395966765987824,0.6176470588235294,0.0066928509242848554,A,5
531,9,0.34645172541426894,0.04709109715628417,0.6792452830188679,0.05764287613074321,A,5
532,9,0.4055920824436697,0.10230454055232657,0.71875,0.5730039009253378,B,4
533,9,0.6379809738957776,0.3221271010949896,0.74,0.08683227582927887,A,5
534,9,0.17761154519226413,0.016570619889527592,0.8064516129032258,0.6085393244058817,B,4
535,9,0.43306103454594586,0.09747099943500956,0.6304347826086957,0.14620194038096707,A,5
536,9,0.47020013235488817,0.09702026886466861,0.5844155844155844,0.0017903907136904427,A,5
537,9,0.33988331019322787,0.05951064496361644,0.5892857142857143,0.037858932961968746,A,5
538,9,0.3167891020987217,0.07640829491842988,0.8461538461538461,0.7643126128217472,C,3
539,9,0.3574051881377114,0.061689504392735885,0.8333333333333334,0.6429601378600831,C,3
540,9,0.37097902707915253,0.08148622493417663,0.8064516129032258,0.6085393244058817,C,3
541,9,0.4907732094477938,0.0962075609501706,0.7931034482758621,0.6759659534078198,C,3
542,9,0.3224303376364606,0.10152965966678093,0.8888888888888888,0.7368018382600305,C,3
543,9,0.32857399513379293,0.10904524835950277,0.7931034482758621,0.6759659534078198,C,3
544,9,0.3190662130421092,0.059179032574535724,0.9,0.6429601378600831,C,3
545,9,0.3723023898870131,0.057953956589478245,0.9,0.6429601378600831,C,3
546,9,0.3262864240502185,0.08470831982753575,0.7931034482758621,0.6759659534078198,C,3
547,9,0.24242753347529547,0.052071079845528986,0.8529411764705882,0.5,D,2
548,9,0.40967303961518897,0.1059571611307494,0.8055555555555556,0.4269960990746621,D,2
