IDJwb,IDPSJ,Cosim-Unigram,Cosim-Bigram,TypeTokenRatio,WordCountRatio,labela,label
115,2,0.17100675,0.018917579,0.825,0.292690429,E,1
116,2,0.142844856,0,0.787234043,0.128782726,E,1
117,2,0.205857648,0.049080336,0.594936709,0.001334788,E,1
118,2,0.313643046,0.187592212,0.826086957,0.14620194,B,4
119,2,0.175174001,0.019282526,0.740740741,0.736801838,D,2
120,2,0.116540105,0,0.884615385,0.764312613,E,1
121,2,0.137632965,0.019467739,0.9,0.642960138,B,4
122,2,0.139248361,0.013538071,0.690140845,0.004315675,E,1
123,2,0.099075151,0.015394416,0.810344828,0.028486863,E,1
124,2,0.208770903,0.039947614,0.775,0.292690429,B,4
125,2,0.176173948,0.05937626,0.8,0.789768309,E,1
126,2,0.121002811,0.021336134,0.958333333,0.813146778,E,1
127,2,0.418607679,0.197726708,0.80952381,0.235687387,A,5
128,2,0.223521722,0.096322892,0.641025641,0.324034047,A,5
129,2,0.636781936,0.15600344,0.878787879,0.573003901,B,4
130,2,0.391253835,0.237709904,0.84375,0.573003901,B,4
131,2,0.255210314,0.085161788,0.649122807,0.032851554,B,4
132,2,0.396856982,0.229325657,0.783783784,0.391460676,B,4
133,2,0.110580249,0.036367105,0.86,0.086832276,E,1
134,2,0.115211213,0.028355994,0.863636364,0.85379806,E,1
135,2,0.146871908,0.027038483,0.786885246,0.018513133,A,5
136,2,0.248707522,0.073718906,0.717948718,0.001545921,A,5
137,2,0.151345843,0.012909595,0.838235294,0.006692851,A,5
138,2,0.695719752,0.412881656,0.875,0.978616692,C,3
139,2,0.383174808,0.103598574,0.9375,0.933829481,C,3
140,2,0.241232349,0.087846044,0.857142857,0.871217274,C,3
141,2,0.283673481,0.080584644,0.916666667,0.813146778,C,3
142,2,0.263673464,0.060958453,0.771428571,0.463301408,C,3
143,3,0.183486059,0,0.8,0.971513137,E,1
144,3,0.252076382,0.139909501,0.888888889,0.913167724,A,5
145,3,0.148108601,0,0.916666667,0.813146778,C,3
146,3,0.195952873,0,0.87804878,0.263198162,E,1
147,3,0.053709242,0,0.837209302,0.210231691,A,5
148,3,0.127162777,0.029796893,0.9,0.292690429,C,3
149,3,0,0,1,0.989634201,E,1
150,3,0.277925636,0.03688525,0.958333333,0.813146778,B,4
151,3,0.301317818,0.115478386,0.88,0.789768309,A,5
152,3,0.157541606,0,1,0.942357124,A,5
153,3,0.268984901,0.059863136,0.61971831,0.004315675,A,5
154,3,0.249528358,0.071582585,0.944444444,0.913167724,B,4
155,3,0.336869744,0,0.852941176,0.5,C,3
156,3,0.155051232,0,0.909090909,0.85379806,C,3
157,3,0.257952702,0.176181513,0.928571429,0.707309571,B,4
158,3,0.281756058,0.02833491,0.897435897,0.324034047,C,3
159,3,0.434809726,0.152905999,0.766666667,0.642960138,A,5
160,3,0.177825959,0.034359859,0.896551724,0.675965953,C,3
161,3,0.23636054,0.128268803,0.904761905,0.871217274,B,4
162,3,0.139832233,0,0.80952381,0.871217274,C,3
163,3,0.185956512,0.090590155,1,0.971513137,E,1
164,3,0.291355887,0.106912719,0.821428571,0.707309571,D,2
165,3,0.136819164,0,0.904761905,0.871217274,C,3
166,3,0.098243586,0,0.85,0.886836156,D,2
167,3,0.088666676,0,0.7,0.086832276,A,5
168,3,0.177223331,0,0.693877551,0.099223494,B,4
169,3,0.132261902,0,0.709677419,0.608539324,C,3
170,3,0.026344437,0,0.95,0.886836156,C,3
171,3,0.174217738,0,1,0.971513137,E,1
172,3,0.364275532,0.15002231,0.894736842,0.900776506,D,2
173,3,0.211060702,0,0.92,0.789768309,D,2
174,3,0.151719384,0,1,0.971513137,D,2
175,3,0.076669207,0,0.711111111,0.165529625,B,4
176,4,0.396768725,0.112798324,0.546666667,0.00240113,A,5
177,4,0.376756241,0.067087264,0.723404255,0.128782726,D,2
