IDJwb,IDPSJ,Cosim-Unigram,Cosim-Bigram,TypeTokenRatio,WordCountRatio,labela,label
384,8,0.905391180949336,0.7145865152753365,0.6341463414634146,0.08936373703092923,A,5
418,8,0.7541557596382059,0.2914560164625356,0.72,0.6308148893779794,A,5
380,8,0.6371603698315186,0.2755732492941497,0.6086956521739131,0.038631651159049735,A,5
410,8,0.46243501156981975,0.17042680279833491,0.5098039215686274,0.016188346197636892,A,5
395,8,0.5117332702936772,0.13769191241407852,0.6176470588235294,0.2551315043313167,A,5
442,8,0.8014734382956519,0.17277166740118077,0.7931034482758621,0.45547539583056895,C,3
443,8,0.6624063715077049,0.1857834834024416,0.7586206896551724,0.45547539583056895,C,3
375,8,0.209637118641531,0.056490940596166495,0.9333333333333333,0.9106362629690707,D,2
392,8,0.7463586859542163,0.4062060810369232,0.71875,0.3286525465172701,B,4
382,8,0.1618488048643728,0.0,1.0,0.9864230830562556,E,1
429,8,0.4491232801322704,0.22901242780061046,0.7241379310344828,0.45547539583056895,A,5
391,8,0.7993276128222816,0.47021912254875325,0.65625,0.3286525465172701,C,3
409,8,0.6817021864433155,0.3702518142676498,0.8333333333333334,0.9807077572756677,E,1
366,8,0.0,0.0,0.8571428571428571,0.9241418199787566,E,1
438,8,0.5137774153233142,0.21258131701572575,0.6346153846153846,0.022977369910025615,A,5
393,8,0.6059699814634812,0.30193783583923767,0.6818181818181818,0.05431326613264064,B,4
397,8,0.4768137249285776,0.22033282029167184,0.6774193548387096,0.3691851106220205,A,5
427,8,0.7636297851649034,0.39040768590806196,0.5789473684210527,0.005604465111418633,B,4
371,8,0.7651751096333858,0.27946169963966816,0.46,0.038631651159049735,A,5
363,8,0.7288522431971808,0.3688514337473,0.6274509803921569,0.016188346197636892,A,5
432,8,0.7517871379142623,0.36609455653753525,0.6904761904761905,0.07585818002124355,A,5
335,8,0.8586798753187294,0.3614169182829318,0.6153846153846154,0.5883486248147177,B,4
386,8,0.2669246477708013,0.01351178135768288,0.71875,0.3286525465172701,A,5
355,8,0.9214694841023675,0.6275844007565942,0.6190476190476191,0.07585818002124355,A,5
336,8,0.762464014393071,0.5315436317869082,0.6323529411764706,0.0007898659417364622,A,5
357,8,0.7910626308058605,0.5577491475326696,0.5892857142857143,0.0066928509242848554,A,5
421,8,0.7346364812730349,0.334723984283222,0.631578947368421,0.14359896874845998,A,5
434,8,0.0,0.0,1.0,0.9864230830562556,E,1
408,8,0.8375767293185911,0.3503381615025812,0.5172413793103449,0.45547539583056895,B,4
420,8,0.6081717840758416,0.2037022340274148,0.625,0.02734678679618289,A,5
416,8,0.7008771182431293,0.4498247334166677,0.5846153846153846,0.0013488638526047416,A,5
445,8,0.7469703851429065,0.17667249851231914,0.8333333333333334,0.41165137518528216,C,3
354,8,0.9873015871205031,0.9040696452500108,0.6923076923076923,0.12300398294552908,A,5
394,8,0.6429044909842577,0.20571936612478817,0.5681818181818182,0.05431326613264064,A,5
405,8,0.060150610437994176,0.0,1.0,0.9241418199787566,D,2
440,8,0.8016796001615065,0.27647869909620304,0.7741935483870968,0.3691851106220205,C,3
348,8,0.3478679187560996,0.11805391308090882,0.6,0.6308148893779794,D,2
426,8,0.6055415961209266,0.2658328509052428,0.6111111111111112,0.19332136980230863,A,5
385,8,0.5970468735058959,0.04098901538374149,0.75,0.9726532132038171,D,2
436,8,0.0795940118059843,0.0,0.9230769230769231,0.9357502889191065,E,1
499,9,0.12618533261497822,0.0,0.8125,0.8949994149797352,B,4
468,9,0.089283825196248,0.0,1.0,0.9904617115004254,E,1
514,9,0.32543041678281426,0.08825389028177372,0.5483870967741935,0.0023025598739868846,A,5
490,9,0.4855856890170852,0.20375382652880114,0.7333333333333333,0.9106362629690707,A,5
544,9,0.25261505346382834,0.030122564312898784,0.9565217391304348,0.7094794344646491,C,3
461,9,0.3776999497920961,0.08218077259085128,0.6176470588235294,0.2551315043313167,A,5
519,9,0.15782144589195127,0.0,0.7083333333333334,0.6713474534827301,B,4
485,9,0.43712592606199474,0.11378523172211491,0.5714285714285714,0.07585818002124355,A,5
455,9,0.33893692563928246,0.06152046781885702,0.7368421052631579,0.8330143317519274,C,3
530,9,0.3168126274459348,0.04804770754681539,0.7,0.019292242724332255,A,5
457,9,0.28916665796882607,0.0,0.5476190476190477,0.12300398294552908,A,5
547,9,0.19405483187118527,0.0,0.8846153846153846,0.5883486248147177,D,2
501,9,0.44008999869149223,0.13845678436061187,0.6428571428571429,0.0066928509242848554,A,5
474,9,0.014800064901073383,0.0,1.0,0.9613683488409503,E,1
510,9,0.34118386819332974,0.04930941747257512,0.7435897435897436,0.12300398294552908,A,5
451,9,0.9999999999999999,1.0000000000000004,0.74,0.019292242724332255,A,5
524,9,0.26503228360844383,0.0,0.6122448979591837,0.022977369910025615,E,1
511,9,0.3638049213998302,0.040165021237986175,0.8,0.41165137518528216,E,1
481,9,0.39669520390607715,0.13916249236434083,0.6470588235294118,0.876996017054471,A,5
462,9,0.18281237934595024,0.0,0.6842105263157895,0.8330143317519274,D,2
537,9,0.2562780831993191,0.0,0.631578947368421,0.14359896874845998,A,5
480,9,0.2508415270344364,0.03963069583653354,0.5882352941176471,0.876996017054471,A,5
453,9,0.5069638505938004,0.08447288570831096,0.71875,0.3286525465172701,A,5
489,9,0.3066521844356511,0.0896244894681161,0.7297297297297297,0.16698566824807262,D,2
518,9,0.2677145181433269,0.05947271609742394,0.8108108108108109,0.16698566824807262,A,5
473,9,0.2068422706746319,0.0,0.6875,0.8949994149797352,A,5
465,9,0.3780322457932369,0.11468631621052641,0.6451612903225806,0.3691851106220205,A,5
529,9,0.2855202064044423,0.09476861934540741,0.6785714285714286,0.5,E,1
471,9,0.2835726876112558,0.06034334762859146,0.8333333333333334,0.8564010312515399,A,5
523,9,0.06534983382505613,0.0,0.7692307692307693,0.9357502889191065,E,1
495,9,0.07444157794649581,0.013531979050418315,0.7222222222222222,0.8564010312515399,E,1
459,9,0.3032444456463128,0.04691198707126737,0.6842105263157895,0.8330143317519274,A,5
470,9,0.28714537475388857,0.013571637502281266,0.6388888888888888,0.19332136980230863,A,5
449,9,0.27257252015074734,0.02051691147570002,0.6122448979591837,0.022977369910025615,B,4
463,9,0.3550774595756445,0.0805029660491664,0.5357142857142857,0.5,A,5
484,9,0.2951256464082583,0.006612146298143544,0.6351351351351351,0.00027068455047285706,A,5
454,9,0.2768636955811832,0.023785332876841134,0.7142857142857143,0.7772998611746911,A,5
526,9,0.34373275660875025,0.10003141969813797,0.7,0.10500058502026478,A,5
452,9,0.23066214206547275,0.023905033923707443,0.7837837837837838,0.16698566824807262,B,4
512,9,0.13054436714521428,0.0,0.7272727272727273,0.8330143317519274,D,2
482,9,0.4999085171197203,0.12326650592099272,0.6792452830188679,0.011381877729351708,A,5
535,9,0.4083298708249089,0.06836350528314863,0.6571428571428571,0.22270013882530884,A,5
502,9,0.45213865227527417,0.05442021357051002,0.6052631578947368,0.14359896874845998,A,5
541,9,0.4303577777553013,0.10472014992833999,0.9090909090909091,0.7448684956686834,C,3
500,9,0.18441521574723596,0.0,0.88,0.6308148893779794,A,5
496,9,0.34682390660353973,0.0728551979537778,0.631578947368421,0.14359896874845998,A,5
515,9,0.07542770609457969,0.0,0.5882352941176471,0.876996017054471,E,1
492,9,0.18440416831345574,0.041948031970437304,0.9090909090909091,0.7448684956686834,D,2
516,9,0.0542232204643228,0.0,0.7222222222222222,0.8564010312515399,E,1
507,9,0.2220812501519865,0.031324780278942276,0.6956521739130435,0.038631651159049735,E,1
545,9,0.2717435343138968,0.012521129607084928,0.9565217391304348,0.7094794344646491,C,3
527,9,0.2786517236730005,0.024881515534268338,0.8484848484848485,0.29052056553535094,A,5
487,9,0.3925829871157399,0.09175988816871708,0.5238095238095238,0.12300398294552908,A,5
504,9,0.12552699603476092,0.0,0.7931034482758621,0.45547539583056895,A,5
494,9,0.2525395211383347,0.023208533467633956,0.7,0.10500058502026478,B,4
534,9,0.19785999818620437,0.0,0.782608695652174,0.7094794344646491,B,4
503,9,0.11846996591498238,0.012635130326002539,0.6666666666666666,0.9106362629690707,D,2
521,9,0.19351019272461195,0.030018066117964443,0.7948717948717948,0.12300398294552908,E,1
